title,entity,label
Bundesregierung legt Initiative zur wirtschaftlichen Zusammenarbeit Europas vor,Europas,LOC
Wirtschaftliche Integration in Europa: Deutschlands Vorschläge im Detail,Europa,LOC
Wirtschaftliche Integration in Europa: Deutschlands Vorschläge im Detail,Deutschlands,LOC
Deutschland will EU-Wirtschaft vernetzen - diese Maßnahmen sind geplant,Deutschland,LOC
Deutschland will EU-Wirtschaft vernetzen - diese Maßnahmen sind geplant,EU-Wirtschaft,ORG
EU-Wirtschaftsbündnis: Deutschland präsentiert Initiative zur wirtschaftlichen Vernetzung,EU-Wirtschaftsbündnis: Deutschland,ORG
"Digitale Infrastruktur, Innovation und Wettbewerbsfähigkeit: Deutschlands Pläne für Europa",Deutschlands,LOC
"Digitale Infrastruktur, Innovation und Wettbewerbsfähigkeit: Deutschlands Pläne für Europa",Europa,LOC
Deutschland plant gemeinsame digitale Infrastruktur für EU-Wirtschaft,Deutschland,LOC
Deutschland plant gemeinsame digitale Infrastruktur für EU-Wirtschaft,EU-Wirtschaft,ORG
Forschung und Technologie: Deutschland will EU-Zusammenarbeit in diesen Bereichen verbessern,Deutschland,LOC
EU-Mitgliedstaaten: Wie die deutsche Initiative zur wirtschaftlichen Vernetzung aussehen soll,EU-Mitgliedstaaten,ORG
EU-Mitgliedstaaten: Wie die deutsche Initiative zur wirtschaftlichen Vernetzung aussehen soll,deutsche,MISC
Deutschland setzt auf Zusammenarbeit und Innovation - Pläne für EU-Wirtschaft,Deutschland,LOC
Deutschland setzt auf Zusammenarbeit und Innovation - Pläne für EU-Wirtschaft,EU-Wirtschaft,ORG
Gemeinsame Strategie gegen globale Herausforderungen: Deutschland legt Initiative zur wirtschaftlichen Vernetzung Europas vor,Deutschland,LOC
Gemeinsame Strategie gegen globale Herausforderungen: Deutschland legt Initiative zur wirtschaftlichen Vernetzung Europas vor,Europas,LOC
EU-Mitgliedstaaten: Wie die deutsche Initiative zur wirtschaftlichen Vernetzung ausgestaltet werden soll,EU-Mitgliedstaaten,ORG
EU-Mitgliedstaaten: Wie die deutsche Initiative zur wirtschaftlichen Vernetzung ausgestaltet werden soll,deutsche,MISC
Zukunft der EU-Wirtschaft - Deutschland legt Plan zur Stärkung des Zusammenhalts vor,EU-Wirtschaft - Deutschland,ORG
Zukunft der EU-Wirtschaft - Deutschland legt Plan zur Stärkung des Zusammenhalts vor,Zusammenhalts,LOC
Wirtschaftliche Vernetzung innerhalb Europas: Deutschlands Initiative im Detail,Europas,LOC
Wirtschaftliche Vernetzung innerhalb Europas: Deutschlands Initiative im Detail,Deutschlands Initiative,ORG
Deutschland will EU-Wirtschaft verbessern - diese Maßnahmen sind geplant,Deutschland,LOC
Deutschland will EU-Wirtschaft verbessern - diese Maßnahmen sind geplant,EU-Wirtschaft,ORG
Digitaler Fortschritt und Innovationsförderung - Deutsche Pläne zur wirtschaftlichen Vernetzung Europas,Europas,LOC
Tierschutz: Engagement und Erfolge in Deutschland,Deutschland,LOC
Zoociety - Artgerechte Haltung von Zootieren sichern,Zoociety,PER
Private Initiativen: Wie Patenten das Leben von Tieren verbessern,Private Initiativen,MISC
Gesetze und Verordnungen zur Sicherung des Tierschutzes in Deutschland,Deutschland,LOC
Große Projekte und ihre Bedeutung für den Schutz von Tieren in Deutschland,Deutschland,LOC
Ehrenamtliches Engagement im Tierschutzsektor,Ehrenamtliches,PER
Spotlight: Zoociety setzt sich für artgerechte Haltung ein,Spotlight,LOC
Spotlight: Zoociety setzt sich für artgerechte Haltung ein,Zoociety,LOC
Gut Aiderbichl - Ein Beispiel für erfolgreichen Tierschutz in Europa,Europa,LOC
Tierliebe im Alltag - wie jeder seinen Beitrag zur Verbesserung der Lebensbedingungen von Tieren leisten kann,Tierliebe,LOC
Datenschutz: Ein zentrales Thema in unserer digital vernetzten Welt,Datenschutz,MISC
Wie der Schutz persönlicher Daten im Zeitalter des Internets gewährleistet wird,Internets,LOC
Datenschutzgrundverordnung: Ein Überblick über die wichtigsten Bestimmungen zur Sicherung von persönlichen Daten in der EU,Datenschutzgrundverordnung,PER
Datenschutzgrundverordnung: Ein Überblick über die wichtigsten Bestimmungen zur Sicherung von persönlichen Daten in der EU,EU,ORG
Die Zukunft des Internets - wie der Schutz von personenbezogenen Daten weiterhin gewährleistet werden kann,Internets,MISC
Datenschutz: Eine wichtige Herausforderung für unsere digitale Gesellschaft,Datenschutz,MISC
Balance zwischen langfristigen Zielen und kurzfristigen Erfolgen in der Politik,Balance,PER
Die Rolle von Kompromissen und Zusammenarbeit bei politischen Entscheidungen,Kompromissen,LOC
Bundesliga: Spannung und Unsicherheit nach dem 17. Spieltag,Bundesliga,ORG
"Bayern München dominiert, Dortmund und Leipzig halten sich im Meisterschaftsrennen",Bayern München,ORG
"Bayern München dominiert, Dortmund und Leipzig halten sich im Meisterschaftsrennen",Dortmund,LOC
"Bayern München dominiert, Dortmund und Leipzig halten sich im Meisterschaftsrennen",Leipzig,LOC
Abstiegskampf verschärft sich - wer muss zittern?,Abstiegskampf,PER
Überraschungen und dramatische Szenen in der 17. Runde der Bundesliga,Bundesliga,ORG
"Bayern München weiterhin unangefochten an der Spitze, Dortmund bleibt in Reichweite",Bayern München,ORG
"Bayern München weiterhin unangefochten an der Spitze, Dortmund bleibt in Reichweite",Dortmund,LOC
VfB Stuttgart und Arminia Bielefeld im Abstiegssumpf - wer kann sich retten?,VfB Stuttgart,ORG
VfB Stuttgart und Arminia Bielefeld im Abstiegssumpf - wer kann sich retten?,Arminia Bielefeld,ORG
Dramatische Schlussphasen in Sicht: Die Bundesliga-Saison steuert auf ihre Endspiele zu,Dramatische Schlussphasen,PER
Dramatische Schlussphasen in Sicht: Die Bundesliga-Saison steuert auf ihre Endspiele zu,Bundesliga-Saison,MISC
RB Leipzig meldet Anspruch auf Meisterschaftstitel an - was können Dortmund und Bayern dagegen tun?,Dortmund,LOC
RB Leipzig meldet Anspruch auf Meisterschaftstitel an - was können Dortmund und Bayern dagegen tun?,Bayern,LOC
"Hertha BSC, Schalke 04 und Co.: Wer kann den Abstiegssturz verhindern?",Hertha BSC,ORG
"Hertha BSC, Schalke 04 und Co.: Wer kann den Abstiegssturz verhindern?",Schalke 04,ORG
Bundesliga-Analyse: Die wichtigsten Ergebnisse des 17. Spieltags,Bundesliga-Analyse,LOC
Bundesliga-Analyse: Die wichtigsten Ergebnisse des 17. Spieltags,17. Spieltags,LOC
Meisterschaftsrennen in der Bundesliga - wer wird am Ende jubeln können?,Meisterschaftsrennen,PER
Meisterschaftsrennen in der Bundesliga - wer wird am Ende jubeln können?,Bundesliga,ORG
"Abstiegsgefahr: VfB Stuttgart, Arminia Bielefeld und Co. auf der Kippe",VfB Stuttgart,ORG
"Abstiegsgefahr: VfB Stuttgart, Arminia Bielefeld und Co. auf der Kippe",Arminia Bielefeld,ORG
"Abstiegsgefahr: VfB Stuttgart, Arminia Bielefeld und Co. auf der Kippe",Co.,PER
"7. Runde Bundesliga: Überraschungen, Spannung und dramatische Szenen",Bundesliga,ORG
Bayern Münchens Siegesserie hält an - Dortmund bleibt in Schlagdistanz,Bayern Münchens,ORG
Bayern Münchens Siegesserie hält an - Dortmund bleibt in Schlagdistanz,Dortmund,LOC
Bayern Münchens Siegesserie hält an - Dortmund bleibt in Schlagdistanz,Schlagdistanz,LOC
"FSV Mainz 05, VfB Stuttgart & Co.: Wer kann den Absturz verhindern?",VfB Stuttgart & Co.,ORG
Bundesliga-Spieltag: Erwartung und Unsicherheit im Meisterschaftsrennen,Bundesliga-Spieltag,PER
Die wichtigsten Ergebnisse des 17. Spieltags - wer ist noch dabei?,17. Spieltags,LOC
"RB Leipzig, Borussia Dortmund & Co.: Wettbewerb um den Meistertitel",RB Leipzig,ORG
"RB Leipzig, Borussia Dortmund & Co.: Wettbewerb um den Meistertitel",Borussia Dortmund & Co.,ORG
Bayern München dominiert weiterhin - wer kann dem Serienmeister gefährlich werden?,Bayern München,ORG
Bundesliga: VfB Stuttgart und Arminia Bielefeld vor dem Abstiegskampf - wer kann helfen?,Bundesliga,ORG
Bundesliga: VfB Stuttgart und Arminia Bielefeld vor dem Abstiegskampf - wer kann helfen?,VfB Stuttgart,ORG
Bundesliga: VfB Stuttgart und Arminia Bielefeld vor dem Abstiegskampf - wer kann helfen?,Arminia Bielefeld,ORG
Bildungspolitik: Chancen und Herausforderungen in Deutschland,Deutschland,LOC
Fortschritte im Bildungswesen: Eine Analyse der deutschen Reformen,deutschen,MISC
"Frühkindliche Bildung, Schulbildung und berufliche Perspektiven - der Fokus der deutschen Bildungspolitik",deutschen,MISC
Zukunftssichernde Initiativen in der deutschen Bildungspolitik,deutschen,MISC
Erfolge und Herausforderungen: Wie sieht die deutsche Bildungspolitik heute aus?,deutsche,MISC
Die deutsche Bildungspolitik auf dem Prüfstand - Chancen für Schülerinnen und Schüler,deutsche,MISC
Die deutsche Bildungspolitik auf dem Prüfstand - Chancen für Schülerinnen und Schüler,Prüfstand - Chancen,LOC
"Deutsches Bildungssystem im Fokus: Reformen, Erfolge und Herausforderungen",Deutsches Bildungssystem,MISC
Bildung in Deutschland: Wie gerecht ist das deutsche Schulsystem?,Deutschland,LOC
Bildung in Deutschland: Wie gerecht ist das deutsche Schulsystem?,deutsche,MISC
Bildungspolitik: Ein Überblick über die wichtigsten Themen und Ziele in Deutschland,Deutschland,LOC
Deutschlands Bildungssystem im Wandel - Fortschritte und Probleme,Deutschlands,LOC
"Reformen, Erfolge und Herausforderungen: Die deutsche Bildungspolitik unter der Lupe",deutsche,MISC
Chancengleichheit in der Bildung: Wie steht es um die soziale Integration im deutschen Schulsystem?,soziale,MISC
Chancengleichheit in der Bildung: Wie steht es um die soziale Integration im deutschen Schulsystem?,deutschen,MISC
Deutschland - Vorbild für Qualität und Zugänglichkeit in der Bildung?,Deutschland,LOC
Bildungspolitik: Die wichtigsten Reformen und Initiativen in Deutschland,Deutschland,LOC
Deutschlands Bildungssystem im Wandel - wie die Erfolge von morgen aussehen könnten,Deutschlands,LOC
"Fortschritte, Herausforderungen und Visionen für das deutsche Schulsystem",deutsche,MISC
Ein Blick auf den Zustand des deutschen Bildungswesens heute,deutschen,MISC
Deutschland im internationalen Vergleich - Wie steht es um die deutsche Bildungspolitik?,Deutschland,LOC
Deutschland im internationalen Vergleich - Wie steht es um die deutsche Bildungspolitik?,deutsche,MISC
Bildung für alle: Chancengerechtigkeit und Inklusion im Fokus der deutschen Bildungspolitik,Chancengerechtigkeit,MISC
Bildung für alle: Chancengerechtigkeit und Inklusion im Fokus der deutschen Bildungspolitik,deutschen,MISC
"Deutsches Bildungssystem: Erfolge, Herausforderungen und Visionen für die Zukunft",Deutsches Bildungssystem,MISC
Steigende Gerichtsverfahren: Eine Herausforderung für Deutschlands Justizsystem,Steigende Gerichtsverfahren,PER
Steigende Gerichtsverfahren: Eine Herausforderung für Deutschlands Justizsystem,Deutschlands,LOC
Zuwachs an Strafsachen und Familiensachen - Gründe und Auswirkungen auf deutsche Gerichte,deutsche,MISC
Die Rechtswelle in Deutschland: Warum immer mehr Menschen vor Gericht ziehen,Rechtswelle,LOC
Die Rechtswelle in Deutschland: Warum immer mehr Menschen vor Gericht ziehen,Deutschland,LOC
"Technik, Kommunikation und soziale Ungleichheit - Faktoren hinter dem Anstieg von Gerichtsverfahren",soziale,MISC
"Technik, Kommunikation und soziale Ungleichheit - Faktoren hinter dem Anstieg von Gerichtsverfahren",Gerichtsverfahren,PER
Zunehmende Datenschutzverletzungen - Die dunkle Seite der digitalen Revolution,Datenschutzverletzungen,LOC
Umstrukturierung im Justizbereich: Wie Deutschland auf den Anstieg reagiert,Justizbereich,MISC
Umstrukturierung im Justizbereich: Wie Deutschland auf den Anstieg reagiert,Deutschland,ORG
"Kündigungsschutzklagen, Scheidungsverfahren und Lohnstreitigkeiten - Das Rechtsbewusstsein in Deutschland steigt",Kündigungsschutzklagen,LOC
"Kündigungsschutzklagen, Scheidungsverfahren und Lohnstreitigkeiten - Das Rechtsbewusstsein in Deutschland steigt",Rechtsbewusstsein,LOC
"Kündigungsschutzklagen, Scheidungsverfahren und Lohnstreitigkeiten - Das Rechtsbewusstsein in Deutschland steigt",Deutschland,LOC
Wartezeiten und Effizienz - Die Kehrseite des deutschen Justizsystems,Die Kehrseite des,MISC
Wartezeiten und Effizienz - Die Kehrseite des deutschen Justizsystems,deutschen,MISC
Das deutsche Rechtssystem im Fokus: Wie kann man Vertrauen gewinnen?,deutsche,MISC
Das deutsche Rechtssystem im Fokus: Wie kann man Vertrauen gewinnen?,Vertrauen,LOC
Die Zunahme von Gerichtsverfahren in Deutschland - Herausforderungen und Chancen für die Justiz,Deutschland,LOC
Strafsachen und Familiensachen - Hauptgründe für den Anstieg der Gerichtsverfahren in Deutschland,Deutschland,LOC
Technischer Fortschritt und soziale Ungleichheit - Zusammenhänge zwischen digitaler Revolution und Rechtsbewusstsein,soziale,MISC
Technischer Fortschritt und soziale Ungleichheit - Zusammenhänge zwischen digitaler Revolution und Rechtsbewusstsein,Rechtsbewusstsein,LOC
Datenschutzverletzungen im Fokus - Wie das deutsche Justizsystem darauf reagiert,Datenschutzverletzungen,LOC
Datenschutzverletzungen im Fokus - Wie das deutsche Justizsystem darauf reagiert,deutsche,MISC
Umstrukturierung im Justizbereich - Erste Schritte zur Entlastung der Gerichte,Justizbereich,MISC
Kündigungsschutzklagen und Scheidungsverfahren - Das Rechtsbewusstsein in Deutschland steigt weiter,Rechtsbewusstsein,LOC
Kündigungsschutzklagen und Scheidungsverfahren - Das Rechtsbewusstsein in Deutschland steigt weiter,Deutschland,LOC
Wartezeiten und Effizienz - Die Hauptgründe für Kritik am deutschen Justizsystem,Die Hauptgründe für Kritik,MISC
Wartezeiten und Effizienz - Die Hauptgründe für Kritik am deutschen Justizsystem,deutschen,MISC
Das deutsche Rechtssystem im Fokus - Wie kann man Vertrauen gewinnen und stärken?,deutsche,MISC
Zusammenfassung: Die Herausforderungen des Anstiegs von Gerichtsverfahren in Deutschland,Die Herausforderungen des Anstiegs von Gerichtsverfahren,MISC
Zusammenfassung: Die Herausforderungen des Anstiegs von Gerichtsverfahren in Deutschland,Deutschland,LOC
Staus adé - wie Technologien den Verkehrsfluss verbessern können,Staus adé - wie Technologien,MISC
"Smart City""-Konzept: IoT und KI zur Optimierung des Stadtverkehrs","Smart City""-Konzept",ORG
"Smart City""-Konzept: IoT und KI zur Optimierung des Stadtverkehrs",IoT,ORG
"Smart City""-Konzept: IoT und KI zur Optimierung des Stadtverkehrs",KI,ORG
"Hyperloop, autonomes Fahren und Co: Wie neue Mobilitätsformen Staus reduzieren",Hyperloop,ORG
"Hyperloop, autonomes Fahren und Co: Wie neue Mobilitätsformen Staus reduzieren",autonomes Fahren,PER
Vom ICE zur Maglev-Technik: Elon Musks Hyperloop im Fokus,ICE,MISC
Wenn Maschinen fahren: Autonomes Fahren und seine Auswirkungen auf den Verkehrsalltag,Autonomes Fahren,PER
Wenn Maschinen fahren: Autonomes Fahren und seine Auswirkungen auf den Verkehrsalltag,Verkehrsalltag,MISC
Vom IoT zur KI: Wie technologische Fortschritte den Straßenverkehr beeinflussen werden,IoT,ORG
Vom IoT zur KI: Wie technologische Fortschritte den Straßenverkehr beeinflussen werden,KI,ORG
Die Vision einer vernetzten Stadt - Intelligente Mobilität für eine smartere Zukunft,Stadt,LOC
Die Vision einer vernetzten Stadt - Intelligente Mobilität für eine smartere Zukunft,Intelligente,LOC
Rahmenbedingungen und gesetzliche Regelungen zur Förderung neuer Technologien im Verkehrsbereich,Rahmenbedingungen,LOC
"Staus, Unfälle und Umweltverschmutzung - Lösungsansätze zur Reduzierung des Verkehrsaufkommens",Verkehrsaufkommens,LOC
Alternativen zum Auto: Öffentlicher Verkehr und Sharing-Angebote stärken,Öffentlicher Verkehr,ORG
Alternativen zum Auto: Öffentlicher Verkehr und Sharing-Angebote stärken,Sharing-Angebote,ORG
Radinfrastruktur verbessern: Fahrradfahren sicherer und attraktiver gestalten,Radinfrastruktur,PER
Smart Cities: Innovative Lösungen für den Verkehrsbereich,Smart Cities,PER
"Stau, Umweltverschmutzung und Lärmbelastung: Herausforderungen im öffentlichen Raum",Herausforderungen,LOC
Verkehrslösungen: Von Bussen über Carsharing bis hin zu Radwegen,Carsharing,LOC
Verkehrslösungen: Von Bussen über Carsharing bis hin zu Radwegen,Radwegen,LOC
Technologien für den Verkehrsbereich: Intelligente Steuerungssysteme und E-Mobilität,Intelligente,LOC
Verkehrsaufkommen steigt weiter: Wie Kommunen nachhaltige Mobilitätslösungen entwickeln können,Verkehrsaufkommen,LOC
"Staus, Umweltverschmutzung und Lärmbelastung: Herausforderungen im öffentlichen Raum",Herausforderungen,LOC
"Alternativen zur Reduzierung des Autoverkehrs: Öffentlicher Verkehr, Sharing-Angebote und Radinfrastruktur",Sharing-Angebote,ORG
"Alternativen zur Reduzierung des Autoverkehrs: Öffentlicher Verkehr, Sharing-Angebote und Radinfrastruktur",Radinfrastruktur,LOC
Intelligente Mobilitätslösungen: Technologien für den Verkehrsbereich in Städten,Intelligente Mobilitätslösungen,PER
Steigendes Verkehrsaufkommen: Herausforderungen und Lösungsvorschläge für Kommunen,Steigendes Verkehrsaufkommen,PER
"Wie Städte auf das zunehmende Verkehrsaufkommen reagieren können: Öffentlicher Verkehr, Sharing-Angebote und Radinfrastruktur",Öffentlicher Verkehr,ORG
"Wie Städte auf das zunehmende Verkehrsaufkommen reagieren können: Öffentlicher Verkehr, Sharing-Angebote und Radinfrastruktur",Sharing-Angebote,ORG
"Wie Städte auf das zunehmende Verkehrsaufkommen reagieren können: Öffentlicher Verkehr, Sharing-Angebote und Radinfrastruktur",Radinfrastruktur,LOC
Technologien im Verkehrsbereich: Intelligente Steuerungssysteme und E-Mobilität,Intelligente,LOC
"Stau, Umweltverschmutzung und Lärmbelastung: Herausforderungen im öffentlichen Raum",Herausforderungen,LOC
Globale Zusammenarbeit und ihre Relevanz für die internationale Gemeinschaft,Globale,PER
Herausforderungen und Chancen: Wie Staaten auf globale Themen reagieren sollten,Herausforderungen und Chancen,MISC
Herausforderungen und Chancen: Wie Staaten auf globale Themen reagieren sollten,Staaten,LOC
Globale Zusammenarbeit im Kampf gegen den Klimawandel und Armut,Globale,PER
Die UN und andere Organisationen - Ihre Rolle bei der Gestaltung internationaler Beziehungen,UN,ORG
Globale Herausforderungen und die Bedeutung internationaler Zusammenarbeit,Globale Herausforderungen,MISC
Die Rolle von Staaten bei der Gestaltung von internationalen Beziehungen und Zusammenarbeit,Rolle,LOC
"Internationale Beziehungen: Eine Analyse von Spannungen, Herausforderungen und Chancen",Chancen,LOC
Wie können wir unsere Erde retten? - Umweltschutzmaßnahmen im Fokus,Erde,LOC
Umweltbewusstsein stärken - der erste Schritt zur Rettung unseres Planeten,Umweltbewusstsein,PER
Verbesserte Umweltbedingungen durch umweltbewusste Produktion und Konsum,Verbesserte,PER
Verbesserte Umweltbedingungen durch umweltbewusste Produktion und Konsum,Konsum,ORG
Führt der Umstieg auf erneuerbare Energien zu einer besseren Zukunft?,Umstieg,MISC
"Umweltschutzmaßnahmen - wie wir alle dazu beitragen können, unsere Erde zu retten",Umweltschutzmaßnahmen,LOC
"Umweltschutzmaßnahmen - wie wir alle dazu beitragen können, unsere Erde zu retten",Erde,LOC
"Umweltbewusst essen: Warum es wichtig ist, auf die Herkunft seiner Lebensmittel zu achten",Umweltbewusst,LOC
Umweltbewusste Produkte - was Sie bei Ihren Kaufentscheidungen beachten sollten,Umweltbewusste Produkte,MISC
Menschenrechte als Fundament der demokratischen Ordnung – Wie können wir sie stärken?,demokratischen,MISC
Die UN-Allgemeine Erklärung der Menschenrechte: Grundlage und Zukunftsperspektiven,UN-Allgemeine,ORG
Herausforderungen in der Umsetzung von Menschenrechtsschutz: Wie können wir Verstöße bekämpfen?,Menschenrechtsschutz,ORG
Internationale Abkommen zur Erweiterung von Menschenrechtsschutz: Zusatzprotokolle und Verträge im Fokus,Internationale Abkommen zur Erweiterung,MISC
Internationale Abkommen zur Erweiterung von Menschenrechtsschutz: Zusatzprotokolle und Verträge im Fokus,Menschenrechtsschutz,ORG
Todesstrafenabschaffung und andere Bestrebungen zur Erweiterung von Menschenrechtsschutz,Menschenrechtsschutz,ORG
Das Versprechen der Menschenrechte: Vom internationalen Recht zum Alltag in einer sich verändernden Welt,Versprechen der Menschenrechte,LOC
"Die unheilige Dreifaltigkeit: Verkehr, Energieerzeugung und Landwirtschaft - Hauptverursacher von Luftverschmutzung",Dreifaltigkeit,MISC
Von Seestadt Aspern lernen: Innovative Lösungen für nachhaltige Stadtquartiere,Seestadt Aspern,LOC
Umweltverträgliches Bauen - Wie ökologische Baustoffe unsere Städte grüner gestalten,Umweltverträgliches Bauen - Wie,MISC
Sozialer Wandel durch nachhaltige Stadtentwicklung - Integration und Inklusion für alle Bewohnerinnen und Bewohner,Sozialer Wandel,MISC
Sozialer Wandel durch nachhaltige Stadtentwicklung - Integration und Inklusion für alle Bewohnerinnen und Bewohner,Bewohner,PER
Die ökologische Wende in der Architektur - Herausforderungen und Lösungsansätze,Lösungsansätze,LOC
Smart Cities - Wie Technik und nachhaltige Architektur die Lebensqualität in den Städten verbessern können,Smart Cities,PER
Energieeffizienz und Energiesparen - Wie Gebäude zur Reduzierung des CO2-Ausstoßes beitragen können,CO2-Ausstoßes,LOC
Die Zukunft des Wohnens - Wie nachhaltige Architektur den urbanen Lebensraum verändert,Wohnens - Wie,MISC
Kunst und Kultur in Deutschland unter Pandemiebedingungen - Herausforderungen und Chancen,Deutschland,LOC
Kunst und Kultur in Deutschland unter Pandemiebedingungen - Herausforderungen und Chancen,Chancen,LOC
"Global Citizen Live"" und andere soziale Projekte: Kunst und Engagement in einer Welt im Umbruch",Global Citizen Live,ORG
"Global Citizen Live"" und andere soziale Projekte: Kunst und Engagement in einer Welt im Umbruch",soziale,MISC
"Virtuelle Ausstellungen, digitale Konzerte und Pop-up-Veranstaltungen - die neue Kulturlandschaft in Deutschland",Deutschland,LOC
Kunst und Kultur im digitalen Zeitalter - Herausforderungen und Möglichkeiten für Museumsbesuche und Live-Performances,Live-Performances,MISC
Wie lokale Kulturarbeit das Gemeinschaftsgefühl stärkt - Beispiele aus dem gesamten Bundesgebiet,Bundesgebiet,LOC
Innovative Wege zur Präsentation von Kunst - vom Museum bis zur Musikbühne,Musikbühne,LOC
Die Kulturbranche in Deutschland - zwischen Vergangenheit und Zukunft,Deutschland,LOC
Die Renaissance der lokalen Kulturarbeit - Beispiele aus dem gesamten Bundesgebiet,Bundesgebiet,LOC
Ansprache des Bundeskanzlers in Berlin: Zusammenarbeit und Klimaziele im Mittelpunkt,Berlin,LOC
Wirtschaftsrezession und Umweltschutz: Kanzler spricht über globale Herausforderungen,Wirtschaftsrezession,PER
Kanzler appelliert an EU-Länder: Gemeinsam gegen globale Herausforderungen,EU-Länder,ORG
Wirtschaftliche Erholung und Umweltschutz - Bundeskanzler gibt Rede in Berlin,Berlin,LOC
Zusammenhalt und Umweltschutz: Kanzler appelliert an EU-Länder,EU-Länder,ORG
Nationale Nachrichten - Bundeskanzler spricht über wirtschaftliche Erholung und Klimaziele,Nationale Nachrichten - Bundeskanzler,ORG
So schützen Sie sich im Zeitalter des Internets,Internets,LOC
Online-Sicherheit: Wie Sie Ihre persönlichen Daten schützen können,Online-Sicherheit,MISC
Datenschutz am Arbeitsplatz: Wie Sie Ihre Daten schützen können,Datenschutz am Arbeitsplatz,MISC
"Kriege, Frieden und die Bedeutung von Zusammenarbeit - Erfahrungen aus der internationalen Gemeinschaft",Kriege,MISC
Frieden schaffen: Wie globale Akteure gemeinsam gegen Kriege vorgehen können,Frieden,MISC
Frieden schaffen: Wie globale Akteure gemeinsam gegen Kriege vorgehen können,Kriege,MISC
Von Konflikten zu Frieden: Die verschiedenen Schritte zur Beendigung von Kriegen und zur Schaffung von nachhaltigem Frieden,Frieden,ORG
"Die Ursachen von Krieg und Frieden - wie internationale Zusammenarbeit dabei hilft, Frieden zu schaffen",Ursachen von Krieg,MISC
"Frieden als globale Verantwortung: Wie die internationale Gemeinschaft dazu beitragen kann, Frieden zu schaffen und aufrechtzuerhalten",Frieden,MISC
"Frieden als globale Verantwortung: Wie die internationale Gemeinschaft dazu beitragen kann, Frieden zu schaffen und aufrechtzuerhalten",internationale Gemeinschaft,ORG
"Frieden als Prozess: Wie Staaten und Völker dazu beitragen können, Frieden zu schaffen und aufrechtzuerhalten",Frieden,MISC
"Frieden als Prozess: Wie Staaten und Völker dazu beitragen können, Frieden zu schaffen und aufrechtzuerhalten",Völker,PER
Die Zukunft des Friedens - Herausforderungen und Chancen in einer sich verändernden Welt,Friedens - Herausforderungen,MISC
Die Zukunft des Friedens - Herausforderungen und Chancen in einer sich verändernden Welt,Chancen,LOC
"Frieden durch Verständigung - wie Dialog, Vermittlung und internationales Recht dazu beitragen können, Frieden zu schaffen",Frieden,MISC
"Nachhaltiger Frieden: Wie die internationale Gemeinschaft zusammenarbeiten kann, um humanitäre Hilfe, Rekonstruktionshilfe und den Wiederaufbau zerstörter Staaten und Institutionen zu gewährleisten",Nachhaltiger Frieden,MISC
"Nachhaltiger Frieden: Wie die internationale Gemeinschaft zusammenarbeiten kann, um humanitäre Hilfe, Rekonstruktionshilfe und den Wiederaufbau zerstörter Staaten und Institutionen zu gewährleisten",internationale Gemeinschaft,ORG
"Nachhaltiger Frieden: Wie die internationale Gemeinschaft zusammenarbeiten kann, um humanitäre Hilfe, Rekonstruktionshilfe und den Wiederaufbau zerstörter Staaten und Institutionen zu gewährleisten",Staaten,LOC
"Konfliktprävention und Frieden - wie die internationale Gemeinschaft dazu beitragen kann, Konflikte zu verhindern und Frieden zu schaffen",Konfliktprävention und Frieden,ORG
"Konfliktprävention und Frieden - wie die internationale Gemeinschaft dazu beitragen kann, Konflikte zu verhindern und Frieden zu schaffen",internationale Gemeinschaft,ORG
"Demokratie, Menschenrechte und Frieden - wie die internationale Gemeinschaft dazu beitragen kann, demokratische Werte und Menschenrechte als wichtige Bausteine für Frieden zu fördern",internationale Gemeinschaft,ORG
"Demokratie, Menschenrechte und Frieden - wie die internationale Gemeinschaft dazu beitragen kann, demokratische Werte und Menschenrechte als wichtige Bausteine für Frieden zu fördern",demokratische,MISC
Globale Zusammenarbeit zur Schaffung von Frieden - Erfahrungen und Best Practices aus der internationalen Gemeinschaft,Globale,PER
Globale Zusammenarbeit zur Schaffung von Frieden - Erfahrungen und Best Practices aus der internationalen Gemeinschaft,Frieden - Erfahrungen,MISC
"Das Ende des Krieges - wie Staaten und Völker dazu beitragen können, Frieden zu schaffen und aufrechtzuerhalten",Krieges,MISC
"Das Ende des Krieges - wie Staaten und Völker dazu beitragen können, Frieden zu schaffen und aufrechtzuerhalten",Staaten,LOC
"Das Ende des Krieges - wie Staaten und Völker dazu beitragen können, Frieden zu schaffen und aufrechtzuerhalten",Völker,PER
"Frieden als globale Vision - Wie die internationale Gemeinschaft dazu beitragen kann, gemeinsame Werte und Ziele zur Schaffung von Frieden zu verfolgen",Frieden,MISC
"Frieden als globale Vision - Wie die internationale Gemeinschaft dazu beitragen kann, gemeinsame Werte und Ziele zur Schaffung von Frieden zu verfolgen",Frieden,MISC
Die Bedeutung der Zusammenarbeit bei der Beendigung von Kriegen und der Schaffung von Frieden - Erfahrungen aus verschiedenen Regionen,Frieden - Erfahrungen,MISC
"Die wirtschaftlichen Aspekte des Friedens - wie die internationale Gemeinschaft dazu beitragen kann, Wohlstand und Stabilität als wichtige Bausteine für Frieden zu fördern",internationale Gemeinschaft,ORG
Umweltschutz: Deutschland im Wandel,Deutschland,LOC
"Erderwärmung, Biodiversität & Verpackungswahnsinn: Herausforderungen des Umweltschutzes in Deutschland",Biodiversität & Verpackungswahnsinn,ORG
