title,entity,label
US-Regierung erwägt Schließung von 100 Konsulaten weltweit: Sicherheitsaspekte und diplomatische Beziehungen betroffen,US-Regierung,LOC
Vereinigte Staaten prüfen Plan zur Schließung von hundert Konsulaten: Finanzielle Einschränkungen und Sicherheit im Fokus,Vereinigte Staaten,LOC
Schließung von 100 US-Konsulaten auf dem Prüfstand: Sicherheitsbedenken und finanzielle Herausforderungen als Hauptgründe,US-Konsulaten,ORG
USA diskutiert mögliche Schließung von Konsulaten in verschiedenen Ländern: Sicherheit und Druck auf ausgewählte Staaten im Mittelpunkt,USA,LOC
USA diskutiert mögliche Schließung von Konsulaten in verschiedenen Ländern: Sicherheit und Druck auf ausgewählte Staaten im Mittelpunkt,Staaten,LOC
Außenministerium prüft Plan zur Schließung von 100 Konsulaten: Sicherheitsbedenken und finanzielle Einschränkungen als Hauptgründe,Außenministerium,ORG
"Vereinigte Staaten erwägen Schließung von hundert Konsulaten: Sicherheit, Druck und finanzielle Herausforderungen im Mittelpunkt",Vereinigte Staaten,LOC
USA überdenkt Zukunft von 100 Konsulaten weltweit: Sicherheitsbedenken und finanzielle Einschränkungen im Fokus,USA,LOC
Schließung von hundert US-Konsulaten möglicherweise im Gange: Sicherheitsaspekte und diplomatische Beziehungen betroffen,US-Konsulaten,ORG
"Vereinigte Staaten erwägen Schließung von 100 Konsulaten: Sicherheit, Druck und finanzielle Herausforderungen im Mittelpunkt",Vereinigte Staaten,LOC
US-Regierung diskutiert mögliche Schließung von 100 Konsulaten: Finanzielle Einschränkungen und Sicherheitsbedenken als Hauptgründe,US-Regierung,LOC
Außenministerium erwägt Schließung von hundert Konsulaten weltweit: Sicherheitsbedenken und finanzielle Herausforderungen im Mittelpunkt,Außenministerium,ORG
"USA prüft Plan zur Schließung von 100 Konsulaten: Sicherheit, Druck und finanzielle Einschränkungen betroffen",USA,LOC
Vereinigte Staaten erwägen Schließung von hundert Konsulaten weltweit: Sicherheitsbedenken und diplomatische Beziehungen im Mittelpunkt,Vereinigte Staaten,LOC
"US-Regierung diskutiert mögliche Schließung von 100 Konsulaten: Finanzielle Einschränkungen, Sicherheit und diplomatische Beziehungen betroffen",US-Regierung,LOC
"Außenministerium prüft Plan zur Schließung von hundert Konsulaten weltweit: Sicherheitsbedenken, Druck und finanzielle Herausforderungen im Fokus",Außenministerium,ORG
Wie Bildung Menschen fit macht für das 21. Jahrhundert,Bildung Menschen fit,ORG
Lifelong Learning: Warum Erwachsene weiterlernen sollten,Lifelong Learning,PER
Die Bedeutung von Soft Skills in einer technologischen Welt,Soft Skills,ORG
Förderung der emotionalen und sozialen Intelligenz in Schulen,sozialen,MISC
Bildung als Basis für Erfolge im 21. Jahrhundert,Bildung,ORG
Wege zur Verbesserung der Schulbildung in Deutschland,Deutschland,LOC
Lifelong Learning: Wie Erwachsene ihre Fähigkeiten verbessern können,Lifelong Learning,PER
Die Bedeutung von Soft Skills und wie sie in Schulen gefördert werden sollten,Soft Skills,ORG
Nordkorea: USA verhängen neue Sanktionen,Nordkorea,LOC
Nordkorea: USA verhängen neue Sanktionen,USA,LOC
Sanktionen gegen Nordkorea - USA erhöhen den Druck,Nordkorea,ORG
Sanktionen gegen Nordkorea - USA erhöhen den Druck,USA,LOC
US-Sanktionen gegen Nordkorea: Was bedeutet das für das Land?,US-Sanktionen,ORG
US-Sanktionen gegen Nordkorea: Was bedeutet das für das Land?,Nordkorea,ORG
USA stellen Sanktionen gegen Nordkorea in Kraft - Wie reagiert Pjöngjang?,USA,LOC
USA stellen Sanktionen gegen Nordkorea in Kraft - Wie reagiert Pjöngjang?,Nordkorea,ORG
USA stellen Sanktionen gegen Nordkorea in Kraft - Wie reagiert Pjöngjang?,Pjöngjang,LOC
Neue Sanktionen gegen Nordkorea: Erfolgsaussicht und mögliche Risiken,Nordkorea,ORG
"Finanzen, Schifffahrt und Rohstoffe: Die USA treffen Nordkorea hart",USA,LOC
"Finanzen, Schifffahrt und Rohstoffe: Die USA treffen Nordkorea hart",Nordkorea,LOC
Biden fordert mehr Druck auf Nordkorea - Sanktionen gegen Pjöngjang,Biden,PER
Biden fordert mehr Druck auf Nordkorea - Sanktionen gegen Pjöngjang,Nordkorea,LOC
Biden fordert mehr Druck auf Nordkorea - Sanktionen gegen Pjöngjang,Pjöngjang,LOC
Blinken reist nach Asien - Verhältnis zu China im Fokus,Blinken,PER
Blinken reist nach Asien - Verhältnis zu China im Fokus,Asien,LOC
Blinken reist nach Asien - Verhältnis zu China im Fokus,China,LOC
Nordkoreas Reaktion auf Sanktionen: Abschreckung oder Dialog?,Nordkoreas,LOC
USA erhöhen Druck auf Nordkorea - Neue Sanktionen in Kraft gesetzt,USA,LOC
USA erhöhen Druck auf Nordkorea - Neue Sanktionen in Kraft gesetzt,Nordkorea,LOC
Sanktionen gegen Nordkorea - Lösungen und Risiken im Fokus,Nordkorea,ORG
Die neue Strategie gegen Nordkorea: Sanktionen zur Eindämmung,Nordkorea,ORG
USA verhängen weitere Sanktionen gegen Nordkorea - Wie reagiert Pjöngjang?,USA,LOC
USA verhängen weitere Sanktionen gegen Nordkorea - Wie reagiert Pjöngjang?,Nordkorea,ORG
USA verhängen weitere Sanktionen gegen Nordkorea - Wie reagiert Pjöngjang?,Pjöngjang,LOC
Blinkens Reise nach Asien - Verhandlungen über Nordkorea und China,Blinkens,PER
Blinkens Reise nach Asien - Verhandlungen über Nordkorea und China,Asien,LOC
Blinkens Reise nach Asien - Verhandlungen über Nordkorea und China,Nordkorea,LOC
Blinkens Reise nach Asien - Verhandlungen über Nordkorea und China,China,LOC
Konflikte oder Lösungen - die Zukunft des Nordkorea-Konflikts,Nordkorea-Konflikts,MISC
Sanktionen gegen Nordkorea: Chance auf diplomatische Lösung?,Nordkorea,ORG
Neue Sanktionen gegen Nordkorea - Was kommt als nächstes?,Nordkorea,ORG
USA verschieben Balance - Erhöhte Spannungen im Nordkorea-Konflikt,USA,LOC
USA verschieben Balance - Erhöhte Spannungen im Nordkorea-Konflikt,Nordkorea-Konflikt,LOC
Blinkens Reise nach Asien - Die Zukunft des Nordkorea-Konflikts?,Blinkens,PER
Blinkens Reise nach Asien - Die Zukunft des Nordkorea-Konflikts?,Asien,LOC
Blinkens Reise nach Asien - Die Zukunft des Nordkorea-Konflikts?,Nordkorea-Konflikts,MISC
Sanktionen gegen Nordkorea: Risiken und Chancen im Fokus,Nordkorea,ORG
Arbeitsmarkt unter Druck: Wie die deutsche Wirtschaft kämpft,deutsche,MISC
Wachstum verlangsamt sich: Herausforderungen für Deutschlands Wirtschaft,Herausforderungen für Deutschlands Wirtschaft,MISC
Steuersenkungen und Investitionen zur Stabilisierung des deutschen Wachstums,deutschen,MISC
Wie die deutsche Wirtschaft auf Veränderungen reagiert,deutsche,MISC
Die Zukunft der deutschen Wirtschaft - zwischen Chancen und Herausforderungen,deutschen,MISC
Exportschwäche und Arbeitsmarktprobleme - wie die deutsche Wirtschaft reagiert,Exportschwäche,LOC
Exportschwäche und Arbeitsmarktprobleme - wie die deutsche Wirtschaft reagiert,deutsche,MISC
Steigende Importe und rückläufiger Handelsbilanzüberschuss in Deutschland,Deutschland,LOC
Deutsche Wirtschaft: Verlangsamung oder nachhaltiges Wachstum?,Deutsche,MISC
Deutschlands Wirtschaft im Wandel - diese Risiken sollte man kennen,Deutschlands,LOC
Steuersenkungen und Infrastrukturinvestitionen zur Stützung der deutschen Wirtschaft,deutschen,MISC
Wie die deutsche Wirtschaft auf Veränderungen reagiert - Risikofaktoren und Gegenmaßnahmen,deutsche,MISC
"Deutsches BIP steigt, doch Exportschwäche könnte Wachstum bremsen",Exportschwäche,PER
"Steigende Importe, rückläufiger Handelsbilanzüberschuss: Wie die deutsche Wirtschaft reagiert",deutsche,MISC
Die Zukunft der deutschen Wirtschaft - zwischen Chancen und Herausforderungen,deutschen,MISC
Die Bedeutung von Impfungen in der Pandemie-Bekämpfung,Pandemie-Bekämpfung,LOC
Covid-19: Impfungen - ein effektiver Schutz?,Covid-19,LOC
Impfungen gegen Covid-19: wichtige Maßnahme für Deutschland und die Welt,Covid-19,LOC
Impfungen gegen Covid-19: wichtige Maßnahme für Deutschland und die Welt,Deutschland,LOC
Die erste Zulassung von Covid-19-Impfstoff in Deutschland,Deutschland,LOC
Wie können Impfungen das Virus eindämmen?,Virus,MISC
Priorisierung bei den Covid-19-Impfungen: wer bekommt wann eine Impfung?,Covid-19-Impfungen,MISC
Impfungen und Hygieneregeln: wie können wir gemeinsam gegen Covid-19 kämpfen?,Covid-19,LOC
Covid-19: Welche Erfolge zeigen die Impfstoffe?,Covid-19,MISC
Die globale Impfkampagne: Herausforderungen und Fortschritte,Herausforderungen und Fortschritte,MISC
Wie schnell kann Deutschland impfen? Ein Blick auf den aktuellen Stand,Deutschland,LOC
Die Zukunft der Covid-19-Pandemie - hängt alles von den Impfungen ab?,Covid-19-Pandemie,MISC
Von AstraZeneca bis Moderna: eine Übersicht über die zugelassenen Covid-19-Impfstoffe,AstraZeneca,ORG
Von AstraZeneca bis Moderna: eine Übersicht über die zugelassenen Covid-19-Impfstoffe,Moderna,LOC
Von AstraZeneca bis Moderna: eine Übersicht über die zugelassenen Covid-19-Impfstoffe,Covid-19-Impfstoffe,MISC
Die Bedeutung der Solidarität bei der globalen Impfkampagne gegen Covid-19,Covid-19,LOC
Hygienemaßnahmen und Abstandsregeln: wie können sie weiterhin helfen?,Abstandsregeln,ORG
Die verschiedenen Covid-19-Impfstoffe im Vergleich - was zeigt die Studienlage?,Covid-19-Impfstoffe,MISC
Die Zulassung neuer Covid-19-Impfstoffe: wann ist mit einer Erweiterung zu rechnen?,Covid-19-Impfstoffe,MISC
"Wie kann Deutschland dazu beitragen, dass auch weniger privilegierte Länder Zugang zu Impfungen erhalten?",Deutschland,LOC
Die Bedeutung der Kommunikation bei den Covid-19-Impfungen: wie können Ängste und Unsicherheiten abgebaut werden?,Covid-19-Impfungen,MISC
Zusammenarbeit zwischen Regierungsebenen und Institutionen bei politischen Entscheidungen,Regierungsebenen,ORG
Wissenschaftspolitik in Deutschland: Herausforderungen und Chancen,Deutschland,LOC
Balancing Science and Innovation - The Role of Wissenschaftspolitik in Germany,Balancing Science and Innovation - The Role of,MISC
Balancing Science and Innovation - The Role of Wissenschaftspolitik in Germany,Germany,LOC
German Wissenschaftspolitik: Strengthening the Nation's Research Capabilities,German,MISC
German Wissenschaftspolitik: Strengthening the Nation's Research Capabilities,Strengthening the Nation's Research Capabilities,ORG
Fostering International Collaboration: The Future of German Wissenschaftspolitik,Fostering International Collaboration,ORG
Fostering International Collaboration: The Future of German Wissenschaftspolitik,The Future of German,MISC
Overcoming the MINT-Geistwissenschaften Divide: A Call to Action for German Wissenschaftspolitik,MINT-Geistwissenschaften,MISC
Overcoming the MINT-Geistwissenschaften Divide: A Call to Action for German Wissenschaftspolitik,A Call to Action for German,MISC
Navigating the Changing Landscape of Research Funding in Germany,Navigating the Changing Landscape of Research Funding in,PER
The Importance of Wissenschaftspolitik for a Knowledge-Based Society,The Importance of Wissenschaftspolitik for a Knowledge-Based Society,MISC
A Strong Foundation for Innovation - The Role of Wissenschaftspolitik in Building a Robust Research Infrastructure,A Strong Foundation for Innovation - The Role of,ORG
A Strong Foundation for Innovation - The Role of Wissenschaftspolitik in Building a Robust Research Infrastructure,Building a Robust Research Infrastructure,ORG
"Wissenschaft und Wirtschaft: Zusammenarbeit, die den Wissenschaftsstandort Deutschland stärkt",Deutschland,LOC
New Trends and Challenges in German Wissenschaftspolitik,New Trends and Challenges,MISC
Germany's Hightech Strategy 2025 - A Vision for the Future of Research and Innovation,Germany's Hightech Strategy,MISC
Germany's Hightech Strategy 2025 - A Vision for the Future of Research and Innovation,A Vision for the Future of Research and Innovation,MISC
Balancing Basic and Applied Research: The Key to Successful Wissenschaftspolitik in Germany,Balancing Basic and Applied Research,MISC
Balancing Basic and Applied Research: The Key to Successful Wissenschaftspolitik in Germany,The Key to Successful,MISC
Balancing Basic and Applied Research: The Key to Successful Wissenschaftspolitik in Germany,Germany,LOC
The Role of Mobility and Exchange Programs in Strengthening German Wissenschaftspolitik,The Role of Mobility and Exchange Programs,MISC
The Role of Mobility and Exchange Programs in Strengthening German Wissenschaftspolitik,Strengthening German,MISC
Research Funding - A Crucial Factor for the Success of German Wissenschaftspolitik,Research Funding - A Crucial Factor for the Success of German,ORG
Science and Society - How Wissenschaftspolitik Impacts our Daily Lives,Science and Society - How Wissenschaftspolitik Impacts our Daily Lives,ORG
The Path to a Knowledge-Based Economy: The Importance of Wissenschaftspolitik in Germany,The Path to a Knowledge-Based Economy: The Importance of Wissenschaftspolitik,MISC
The Path to a Knowledge-Based Economy: The Importance of Wissenschaftspolitik in Germany,Germany,LOC
Fostering Interdisciplinary Collaboration: A Key Priority for German Wissenschaftspolitik,Fostering Interdisciplinary Collaboration,ORG
Fostering Interdisciplinary Collaboration: A Key Priority for German Wissenschaftspolitik,A Key Priority for German,LOC
The Future of Science in Germany - Trends and Developments in Wissenschaftspolitik,The Future of Science in Germany - Trends and Developments,MISC
A Competitive Research Landscape - How Wissenschaftspolitik Keeps Germany at the Forefront of Innovation,A Competitive Research Landscape - How,LOC
A Competitive Research Landscape - How Wissenschaftspolitik Keeps Germany at the Forefront of Innovation,Keeps Germany at the Forefront of Innovation,MISC
Fortschrittliche Umgestaltung: Musterstadt feiert Erfolge im Stadtzentrum,Musterstadt,LOC
Umgestaltung des Stadtzentrums: Wie Musterstadt sich verändert,Stadtzentrums,LOC
Arbeitsplätze und Erholung: Musterstadt setzt auf nachhaltige Projekte,Musterstadt,LOC
Von Hafengelände zu öffentlichem Park - Musterstadts neues Juwel,Musterstadts,LOC
Musterstadt feiert Erfolge: Umgestaltung des Stadtzentrums schreitet voran,Musterstadt,LOC
Wandel im Stadtzentrum: Musterstadt setzt auf nachhaltige Entwicklung,Wandel,LOC
Wandel im Stadtzentrum: Musterstadt setzt auf nachhaltige Entwicklung,Musterstadt,LOC
Neues Leben für das alte Kino - Musterstadt investiert in Kultur,Neues Leben für das alte Kino - Musterstadt,MISC
Musterstadt feiert Erfolge: Umgestaltung des Stadtzentrums schreitet voran,Musterstadt,LOC
Musterstadt steigert Lebensqualität: Umgestaltung des Stadtzentrums im Fokus,Musterstadt,LOC
Musterstadt steigert Lebensqualität: Umgestaltung des Stadtzentrums im Fokus,Stadtzentrums,LOC
Investitionen in Musterstadt: Neue Geschäftslokale und Arbeitsplätze entstehen,Musterstadt,LOC
Hafengelände wird Park - Musterstadts Vision für Erholungssuchende,Musterstadts Vision,ORG
Musterstadt setzt Zeichen: Umgestaltung des Stadtzentrums im Fokus,Musterstadt,LOC
Musterstadt setzt Zeichen: Umgestaltung des Stadtzentrums im Fokus,Stadtzentrums,LOC
Neue Arbeitsplätze durch Umgestaltung - Musterstadt steigert Attraktivität,Neue Arbeitsplätze,MISC
Von Kino zur Kulturhochburg - Musterstadts Erfolgsgeschichte,Kulturhochburg,LOC
Von Kino zur Kulturhochburg - Musterstadts Erfolgsgeschichte,Musterstadts,LOC
Musterstadt entwickelt sich weiter: Umgestaltung des Stadtzentrums im Blickpunkt,Musterstadt,LOC
Musterstadt entwickelt sich weiter: Umgestaltung des Stadtzentrums im Blickpunkt,Stadtzentrums,LOC
Investitionen in Musterstadt: Die Transformation des Stadtzentrums beschleunigt sich,Musterstadt,LOC
Die Innovationskraft und das Engagement der Generation Z,Generation Z,MISC
Technologische Talente und soziale Veränderungen: Die junge Generation im Fokus,soziale,MISC
Generation Z - Innovative Köpfe und Visionäre für eine bessere Gesellschaft,Generation Z - Innovative Köpfe,MISC
"Selbstverliebt"" oder Visionär? Das wahre Gesicht der Generation Z",Selbstverliebt,PER
Die digitale Generation: Wie die Generation Z unsere Welt verändert,Generation Z,MISC
Technologische Kompetenz und soziale Verantwortung - Einblicke in das Leben der Generation Z,soziale,MISC
"Die Chancen und Herausforderungen, vor denen die Generation Z heute steht",Generation Z,MISC
Aufbruch zur digitalisierten Welt: Wie sich die Generation Z entwickelt hat,Aufbruch zur digitalisierten Welt,MISC
Aufbruch zur digitalisierten Welt: Wie sich die Generation Z entwickelt hat,Generation Z,MISC
Die Bedeutung von Technologie für die Leistungsweise der Generation Z,Leistungsweise,MISC
Soziale Verantwortung und politisches Engagement - Was zeichnet die Generation Z aus?,Generation Z,MISC
Digital Natives: Wie sich die Generation Z in einer technologisierten Welt zurechtfindet,Digital Natives,MISC
Digital Natives: Wie sich die Generation Z in einer technologisierten Welt zurechtfindet,Generation Z,MISC
"Die Generation Z - Innovative Köpfe, die unsere Zukunft gestalten",Generation Z - Innovative Köpfe,MISC
Kritik und Anerkennung: Wie wir die Generation Z besser verstehen können,Generation Z,MISC
"Technologie, Innovation und soziale Veränderung: Die Erfolgsgeschichte der Generation Z",soziale,MISC
Die junge Generation im Fokus - Wie sich die Generation Z entwickelt hat,Generation Z,MISC
Digital Natives und ihre Leidenschaft für Veränderung,Digital Natives,MISC
"Technologische Talente, Innovationen und soziale Verantwortung: Das Erfolgsrezept der Generation Z",soziale,MISC
Wie die Generation Z unsere Welt verändert - Von Innovation und Visionen bis hin zu sozialem Engagement,Generation Z,MISC
Die Situation von Nutztieren in Deutschland: Wie können wir Verbesserungen erzielen?,Deutschland,LOC
Jagd auf bedrohte Arten in Deutschland - Tierschützer fordern ein Umdenken,Deutschland,LOC
Die wichtigsten Organisationen im deutschen Tierschutz,deutschen,MISC
Tierschutzinitiativen: Wie sie sich für artgerechte Haltung einsetzen,Tierschutzinitiativen,PER
Die Hauptthemen im deutschen Tierschutz und ihre Akteure,deutschen,MISC
Von Landwirtschaft bis Zirkus - so sieht die Lebenssituation von Tieren in Deutschland aus,Deutschland,LOC
Das Netzwerk FUR-Frei und andere Organisationen gegen die Nutzung von Echtpelzen,FUR-Frei,ORG
"VGT, Deutsche Tierschutzbund e.V., Pro Wildlife - wie diese Verbände helfen",VGT,ORG
"VGT, Deutsche Tierschutzbund e.V., Pro Wildlife - wie diese Verbände helfen",Deutsche Tierschutzbund e.V.,ORG
"VGT, Deutsche Tierschutzbund e.V., Pro Wildlife - wie diese Verbände helfen",Pro Wildlife,ORG
Zirkusprotest: Warum der Einsatz von Wildtieren in der Manege abgeschafft werden sollte,Zirkusprotest,PER
"Jagd auf Wölfe, Luchse und Co. - ein Thema im deutschen Tierschutz",Jagd auf Wölfe,MISC
"Jagd auf Wölfe, Luchse und Co. - ein Thema im deutschen Tierschutz",deutschen,MISC
Vier Pfoten: Wie der Verein gegen den Handel mit exotischen Haustieren kämpft,Vier Pfoten,MISC
Zahlen und Fakten zum deutschen Tierschutz - wie die Situation von Tieren hier aussieht,deutschen,MISC
Die Zukunft des deutschen Immobilienmarktes im Zeichen von Nachfrage und Angebot,deutschen,MISC
Steigende Nachfrage und stagnierendes Angebot auf dem deutschen Immobilienmarkt,deutschen,MISC
Innovative deutsche Start-ups: Wie sie den Alltag verändern und verbessern,deutsche,MISC
"Erfolgsgeschichte im deutschen Start-up-Sektor: FlixBus, Foodspring & Co",deutschen,MISC
"Erfolgsgeschichte im deutschen Start-up-Sektor: FlixBus, Foodspring & Co",Start-up-Sektor,MISC
"Erfolgsgeschichte im deutschen Start-up-Sektor: FlixBus, Foodspring & Co",FlixBus,ORG
"Erfolgsgeschichte im deutschen Start-up-Sektor: FlixBus, Foodspring & Co",Foodspring & Co,ORG
Deutsches Unternehmertum: Innovationen und Erfolgsgeschichten in der Gründerszene,Deutsches,MISC
Wachstumspotential für deutsche Start-ups: Steigerung des Wettbewerbs auf dem Weltmarkt,deutsche,MISC
Wachstumspotential für deutsche Start-ups: Steigerung des Wettbewerbs auf dem Weltmarkt,Wettbewerbs,MISC
Zukunftsaussichten für Innovation und Unternehmertum in Deutschland,Deutschland,LOC
So hilft die deutsche Regierung bei der Stärkung von Innovation und Gründern,deutsche,MISC
Deutsche Start-ups: Vom Nischenplayer zum Marktführer in Europa,Deutsche,MISC
Deutsche Start-ups: Vom Nischenplayer zum Marktführer in Europa,Nischenplayer,MISC
Deutsche Start-ups: Vom Nischenplayer zum Marktführer in Europa,Europa,LOC
Wie Technologie und Online-Marketing den Erfolg von deutschen Unternehmen beeinflusst,deutschen,MISC
"3 deutsche Erfolgsgeschichte: FlixBus, Foodspring & MyHammer",deutsche,MISC
"3 deutsche Erfolgsgeschichte: FlixBus, Foodspring & MyHammer",FlixBus,ORG
"3 deutsche Erfolgsgeschichte: FlixBus, Foodspring & MyHammer",Foodspring & MyHammer,ORG
Deutsche Gründerszene im Aufschwung: Innovation und Wachstumspotential,Deutsche,MISC
Die Bedeutung von Innovation und Unternehmertum für die deutsche Wirtschaft,deutsche,MISC
Steuererleichterungen und Börsengänge: Maßnahmen zur Stärkung der deutschen Start-up-Szene,deutschen,MISC
Deutschland im globalen Wettbewerb: Innovative Unternehmen treiben den Erfolgs auf dem Weltmarkt voran,Deutschland,LOC
Neue Technologien und Dienstleistungen: Wie deutsche Start-ups das Leben der Menschen verbessern,Neue Technologien und Dienstleistungen,MISC
Neue Technologien und Dienstleistungen: Wie deutsche Start-ups das Leben der Menschen verbessern,deutsche,MISC
Die Zukunft des deutschen Unternehmertums: Erfolgsgeschichte und Perspektiven,deutschen,MISC
German Accelerator und Business Angel Networks: Stützen für deutsche Start-ups im globalen Wettbewerb,German Accelerator,MISC
German Accelerator und Business Angel Networks: Stützen für deutsche Start-ups im globalen Wettbewerb,Business Angel Networks,ORG
German Accelerator und Business Angel Networks: Stützen für deutsche Start-ups im globalen Wettbewerb,deutsche,MISC
Wie die deutsche Regierung den Gründungsgeist in Deutschland fördert,deutsche,MISC
Wie die deutsche Regierung den Gründungsgeist in Deutschland fördert,Gründungsgeist in Deutschland,MISC
Erfolgreiche Beispiele für Innovation und Unternehmertum in Deutschland,Deutschland,LOC
Rechtsextreme Männer versuchen Secret Service Büro in Philadelphia zu stürmen,Secret Service Büro,ORG
Rechtsextreme Männer versuchen Secret Service Büro in Philadelphia zu stürmen,Philadelphia,LOC
"Pennsylvania: Verdächtige wollten Gebäude attackieren, Bedrohung gegen Secret Service",Pennsylvania,LOC
"Pennsylvania: Verdächtige wollten Gebäude attackieren, Bedrohung gegen Secret Service",Secret Service,ORG
Zuwachs an Radikalisierung und Extremismus in den USA: Vorfall in Philadelphia,USA,LOC
Zuwachs an Radikalisierung und Extremismus in den USA: Vorfall in Philadelphia,Philadelphia,LOC
Rechtsradikale versuchen öffentliches Gebäude in Philly zu stürmen - FBI ermittelt,Philly,LOC
Rechtsradikale versuchen öffentliches Gebäude in Philly zu stürmen - FBI ermittelt,FBI,ORG
Sturm auf Secret Service Büro verhindert: Die Lage in Philadelphia,Sturm auf Secret Service Büro,MISC
Sturm auf Secret Service Büro verhindert: Die Lage in Philadelphia,Philadelphia,LOC
Politische Radikalisierung in den USA: Ermittlungen nach Vorfall in Pennsylvania,Pennsylvania,LOC
Zuwachs an rechtsextremen Angriffen - Nach Attacke auf Secret Service Büro in Philadelphia,Attacke auf Secret Service Büro,MISC
Zuwachs an rechtsextremen Angriffen - Nach Attacke auf Secret Service Büro in Philadelphia,Philadelphia,LOC
FBI untersucht Vorfall in Philly - Männer wollten öffentliches Gebäude attackieren,FBI,ORG
FBI untersucht Vorfall in Philly - Männer wollten öffentliches Gebäude attackieren,Philly,LOC
Rechte Radikale: Welle von Gewalt und Radikalisierung in den USA,Rechte Radikale: Welle von Gewalt,MISC
Rechte Radikale: Welle von Gewalt und Radikalisierung in den USA,den USA,LOC
Pennsylvania unter Schock - Nach Attacke auf Secret Service Büro in Philadelphia,Pennsylvania,MISC
Pennsylvania unter Schock - Nach Attacke auf Secret Service Büro in Philadelphia,Attacke auf Secret Service Büro,MISC
Pennsylvania unter Schock - Nach Attacke auf Secret Service Büro in Philadelphia,Philadelphia,LOC
Vorfall in Philly offenbart wachsende Bedrohung durch Rechtsradikale in den USA,Philly,LOC
Vorfall in Philly offenbart wachsende Bedrohung durch Rechtsradikale in den USA,den USA,LOC
Terrorismus oder politische Radikalisierung? FBI untersucht Ereignisse in Philadelphia,FBI,ORG
Terrorismus oder politische Radikalisierung? FBI untersucht Ereignisse in Philadelphia,Philadelphia,LOC
Sicherheit und Zusammenhalt bedroht: Nach Attacke auf Secret Service Büro in Philly,Attacke auf Secret Service Büro,MISC
Sicherheit und Zusammenhalt bedroht: Nach Attacke auf Secret Service Büro in Philly,Philly,LOC
Pennsylvania - Rechte Extremisten versuchen öffentliches Gebäude zu attackieren,Pennsylvania,MISC
FBI ermittelt nach Sturmversuch auf Secret Service Büro in Philadelphia,FBI,ORG
FBI ermittelt nach Sturmversuch auf Secret Service Büro in Philadelphia,Sturmversuch,LOC
FBI ermittelt nach Sturmversuch auf Secret Service Büro in Philadelphia,Philadelphia,LOC
Welle an Radikalisierung und Gewalt: Vorfall in Philadelphia beunruhigt,Philadelphia,LOC
Rechtsradikale Männer festgenommen - Nach Attacke auf öffentliches Gebäude in Pennsylvania,Pennsylvania,LOC
Sicherheitsbehörden im Fokus - Nach versuchten Sturm auf Secret Service Büro in Philadelphia,Sturm,PER
Sicherheitsbehörden im Fokus - Nach versuchten Sturm auf Secret Service Büro in Philadelphia,Secret Service Büro,ORG
Sicherheitsbehörden im Fokus - Nach versuchten Sturm auf Secret Service Büro in Philadelphia,Philadelphia,LOC
Radikalisierung und Extremismus: Wie gefährlich sind rechte Gruppen in den USA?,USA,LOC
Philadelphia unter Schock - Männer versuchen Büro des Secret Service zu stürmen,Philadelphia,LOC
Philadelphia unter Schock - Männer versuchen Büro des Secret Service zu stürmen,Secret Service,ORG
Innovationen aus Deutschland: Wie Start-ups die Wirtschaft verändern,Deutschland,LOC
E-Autos und Telemedizin: Deutsche Gründer überzeugen mit neuen Ideen,Deutsche,MISC
"Fairnopoly, Future Mobility & Co: Deutsche Start-ups im Fokus",Fairnopoly,ORG
"Fairnopoly, Future Mobility & Co: Deutsche Start-ups im Fokus",Future Mobility & Co,ORG
"Fairnopoly, Future Mobility & Co: Deutsche Start-ups im Fokus",Deutsche,MISC
Vom Gründerschluss zum Erfolgsgeschäft - Innovative deutsche Start-ups,deutsche,MISC
Die neue Generation von Unternehmern in Deutschland,Deutschland,LOC
"Elektroautos, Telemedizin und faire Lebensmittel: Erfolgreiche Trends aus dem deutschen Start-up-Ökosystem",deutschen,MISC
"Elektroautos, Telemedizin und faire Lebensmittel: Erfolgreiche Trends aus dem deutschen Start-up-Ökosystem",Start-up-Ökosystem,LOC
Deutsche Gründer begeistern mit kreativen Ideen zur Verbesserung unseres Lebensalltags,Deutsche,MISC
Energieeffiziente E-Autos und digitale Gesundheitsakten: Deutsche Gründer überzeugen auf internationaler Bühne,Deutsche,MISC
Wie deutsche Start-ups den globalen Markt erobern - Innovation aus Deutschland,deutsche,MISC
Wie deutsche Start-ups den globalen Markt erobern - Innovation aus Deutschland,Deutschland,LOC
Die Erfolgsgeschichte junger Unternehmen in Deutschland - Innovative Lösungen für unsere Zukunft,Deutschland,LOC
Deutsche Gründer überzeugen mit nachhaltigen und fairen Geschäftsmodellen,Deutsche,MISC
Von Elektroautos bis zur Telemedizin - Innovatives aus dem deutschen Start-up-Ökosystem,deutschen,MISC
Von Elektroautos bis zur Telemedizin - Innovatives aus dem deutschen Start-up-Ökosystem,Start-up-Ökosystem,LOC
"Fair Trade, Umweltschutz und digitale Lösungen: Deutsche Start-ups setzen neue Maßstäbe",Fair Trade,ORG
"Fair Trade, Umweltschutz und digitale Lösungen: Deutsche Start-ups setzen neue Maßstäbe",Deutsche,MISC
Wandel durch Innovation - Deutsche Gründer im Fokus,Deutsche,MISC
Erfolgreiche deutsche Gründer - Innovative Produkte und Dienstleistungen aus Deutschland,deutsche,MISC
