title,entity,label
Vom Gründerschluss zum Erfolgsgeschäft - Innovative deutsche Start-ups,deutsche,LOC
Die neue Generation von Unternehmern in Deutschland,Deutschland,LOC
Deutsche Wirtschaft im Wandel - Innovative Start-ups als Vorbilder,Deutsche,LOC
"Elektroautos, Telemedizin und faire Lebensmittel: Erfolgreiche Trends aus dem deutschen Start-up-Ökosystem",deutschen,LOC
Deutsche Gründer begeistern mit kreativen Ideen zur Verbesserung unseres Lebensalltags,Deutsche,LOC
Zukunftstechnologien made in Germany - Innovative Start-ups im Fokus,Germany,LOC
Energieeffiziente E-Autos und digitale Gesundheitsakten: Deutsche Gründer überzeugen auf internationaler Bühne,Deutsche,LOC
Wie deutsche Start-ups den globalen Markt erobern - Innovation aus Deutschland,deutsche,LOC
Wie deutsche Start-ups den globalen Markt erobern - Innovation aus Deutschland,Deutschland,LOC
Die Erfolgsgeschichte junger Unternehmen in Deutschland - Innovative Lösungen für unsere Zukunft,Deutschland,LOC
Deutsche Gründer überzeugen mit nachhaltigen und fairen Geschäftsmodellen,Deutsche,LOC
Von Elektroautos bis zur Telemedizin - Innovatives aus dem deutschen Start-up-Ökosystem,deutschen,LOC
"Fair Trade, Umweltschutz und digitale Lösungen: Deutsche Start-ups setzen neue Maßstäbe",Deutsche,LOC
Wandel durch Innovation - Deutsche Gründer im Fokus,Deutsche,LOC
Erfolgreiche deutsche Gründer - Innovative Produkte und Dienstleistungen aus Deutschland,deutsche,LOC
Erfolgreiche deutsche Gründer - Innovative Produkte und Dienstleistungen aus Deutschland,Deutschland,LOC
Die Zukunft der deutschen Wirtschaft - Innovative Start-ups als Impulsgeber,deutschen,LOC
Deutsche Start-ups überzeugen auf globaler Bühne mit kreativen Lösungen für unsere Zukunft,Deutsche,LOC
Tierschutz in Deutschland: Erfolge und Herausforderungen,Deutschland,LOC
"Zusammenarbeit zwischen Politik, Verbänden und Bürgern - Die Zukunft des Tierschutzes in Deutschland",Deutschland,LOC
Heim- und Haustiere: Wohlergehen und Verantwortungsbewusstsein bei Haltern,Haltern,LOC
Lebensraumverlust und illegale Jagd - Die Situation von Wildtieren in Deutschland,Deutschland,LOC
"Gemeinschaftliches Engagement im Tierschutz - Zusammenarbeit zwischen Politik, Verbänden und Bürgern zur Verbesserung der Bedingungen von Tieren in Deutschland",Deutschland,LOC
Die Bedeutung des Artenschutzes - Projekte und Initiativen zur Erhaltung der Artenvielfalt in Deutschland,Deutschland,LOC
Die Zukunft des Tierschutzes in Deutschland - Herausforderungen und Perspektiven,Deutschland,LOC
Kunst und Kultur in Deutschland: Mehr als nur Veranstaltungen und Projekte,Deutschland,LOC
Die Bedeutung von Kunst und Kultur für die deutsche Kulturlandschaft,deutsche,LOC
Innovative Projekte in der deutschen Kultur- und Kreativwirtschaft,deutschen,LOC
"Documenta, Biennale di Venezia und Co: Highlights in der deutschen Kultur",Documenta,ORG
"Documenta, Biennale di Venezia und Co: Highlights in der deutschen Kultur",Biennale di Venezia,ORG
"Documenta, Biennale di Venezia und Co: Highlights in der deutschen Kultur",Highlights in der deutschen Kultur,MISC
Pop-Up-Galerien und Outdoor-Kunstinstallationen - Neue Trends in Deutschland,Deutschland,LOC
Die Zukunft der Kunst und Kultur in Deutschland sichern,Deutschland,LOC
Die Documenta: Ein internationaler Blickfang auf die deutsche Kulturlandschaft,Documenta,ORG
Die Documenta: Ein internationaler Blickfang auf die deutsche Kulturlandschaft,deutsche,LOC
"5 Jahre, viele Projekte: Die Documenta als bedeutendes kulturelles Ereignis in Deutschland",Documenta,ORG
"5 Jahre, viele Projekte: Die Documenta als bedeutendes kulturelles Ereignis in Deutschland",Deutschland,LOC
Die Bedeutung von Kunst und Kultur für die deutsche Wirtschaft,deutsche,LOC
Die Zukunft der deutschen Kulturlandschaft im Fokus,deutschen,LOC
Innovative Projekte stärken den kulturellen Erhalt in Deutschland,Deutschland,LOC
"Documenta, Biennale di Venezia und Co - Internationale Ereignisse mit deutscher Prägung",Documenta,ORG
"Documenta, Biennale di Venezia und Co - Internationale Ereignisse mit deutscher Prägung",Biennale di Venezia,ORG
"Documenta, Biennale di Venezia und Co - Internationale Ereignisse mit deutscher Prägung",deutscher,LOC
Wie Kunst und Kultur zur Zukunftssicherung Deutschlands beitragen können,Deutschlands,LOC
Die deutsche Kulturlandschaft: Breitgefächert und vielfältig,deutsche,LOC
Neue Trends in der deutschen Kultur- und Kreativwirtschaft erobern den Markt,deutschen,LOC
"Documenta, Biennale di Venezia und Co - Highlights im kulturellen Leben Deutschlands",Documenta,ORG
"Documenta, Biennale di Venezia und Co - Highlights im kulturellen Leben Deutschlands",Biennale di Venezia,ORG
"Documenta, Biennale di Venezia und Co - Highlights im kulturellen Leben Deutschlands",Deutschlands,LOC
Die Zukunft der deutschen Kulturlandschaft: Innovative Projekte stellen sich vor,deutschen,LOC
Die Bedeutung von Kunst und Kultur für die Wirtschaft in Deutschland,Deutschland,LOC
Die Documenta als bedeutsamer Teil der deutschen Kulturlandschaft,Documenta,ORG
Die Documenta als bedeutsamer Teil der deutschen Kulturlandschaft,deutschen,LOC
Umweltbewusstsein: Tipps zur Schonung der Erde,Erde,LOC
"Die Kraft der Natur: Umweltschutzprojekte, die unserer Erde helfen",Erde,LOC
"Nachhaltige Investitionen - wie Geldanlagen helfen, unsere Erde zu schützen",Erde,LOC
Die Kraft des Umdenkens: Wie wir alle zum Schutz unserer Erde beitragen können,Erde,LOC
Die Bedeutung von Steuer- und Abgabensystemen in Deutschland,Deutschland,LOC
Die Rolle von Steuern und Abgaben bei der Gestaltung des Wirtschaftsstandortes Deutschland,Deutschland,LOC
Die Zukunft des Steuersystems in Deutschland - Herausforderungen und Chancen,Deutschland,LOC
Wie Steuern und Abgaben zur Stärkung des Wirtschaftsstandortes Deutschland beitragen können,Deutschland,LOC
Das Gleichgewicht zwischen Steueraufkommen und sozialem Zusammenhalt in Deutschland,Deutschland,LOC
"Facebook, Twitter und Co: Die wichtigsten Plattformen im Überblick",Facebook,ORG
"Facebook, Twitter und Co: Die wichtigsten Plattformen im Überblick",Twitter,ORG
"Facebook, Twitter und Co: Die wichtigsten Plattformen im Überblick",Co,ORG
Wie Social Media zur Schaffung von öffentlichen Debatten beiträgt,Social Media,ORG
"Kokain, Alkohol und Medikamentensucht - Das Problem suchtgefährdeter Deutschen",Deutschen,LOC
Deutschland kämpft gegen den Anstieg des Drogenkonsums,Deutschland,LOC
Die wachsende Gefahr des Kokainkonsums in Deutschland,Deutschland,LOC
"Aufklärung, Prävention und Therapie: Deutsche Strategien gegen Sucht und Drogen",Deutsche,LOC
Die versteckte Epidemie: Millionen Deutsche sind süchtig nach Medikamenten,Deutsche,LOC
Das dramatische Wachstum des Kokainkonsums in Deutschland - eine Analyse,Deutschland,LOC
"Drogen, Alkohol und Tabak - die tödlichsten Substanzen für Deutsche Bürger",Deutsche,LOC
Von Prävention bis Therapie - die verschiedenen Ansätze zur Bekämpfung von Sucht und Drogen in Deutschland,Deutschland,LOC
Das unaufhörliche Wachstum der Suchtproblematik in Deutschland - Eine Bestandsaufnahme,Deutschland,LOC
Die verheerenden Folgen des Kokainkonsums: Warum immer mehr Deutsche süchtig werden,Deutsche,LOC
"Drogen, Alkohol und Medikamentensucht - Ein lebensgefährliches Trio für Millionen Menschen in Deutschland",Deutschland,LOC
Das dunkle Geheimnis vieler Deutschen: Wenn Drogen und Sucht das Leben bestimmen,Deutschen,LOC
"Bildungspolitik in Deutschland: Herausforderungen, Fortschritte und Visionen",Deutschland,LOC
"Lehrermangel, Schulabbruch und Inklusion - Herausforderungen im deutschen Bildungssystem",deutschen,LOC
"Herausforderungen im deutschen Bildungssystem: Lehrermangel, Schulabbruch und Chancengleichheit",deutschen,LOC
"Das Programm ""Sprach-Kitas"": Förderung der deutschen Sprache bei Kindern mit Migrationshintergrund",Sprach-Kitas,MISC
"Das Programm ""Sprach-Kitas"": Förderung der deutschen Sprache bei Kindern mit Migrationshintergrund",Förderung der deutschen Sprache bei Kindern mit Migrationshintergrund,MISC
"Reformen, Initiativen und Fortschritte in der deutschen Bildungspolitik",deutschen,LOC
Architektur und Stadtentwicklung: Die Zukunft unserer Städte gestalten,Die Zukunft unserer Städte gestalten,MISC
Innovative Architekturprojekte in Deutschland: Ein Blick auf moderne Visionen,Deutschland,LOC
Historische Gebäude und futuristische Fassaden - Wie sich deutsche Städte entwickeln,deutsche,LOC
"Elbphilharmonie, KPMG-Gebäude und Co.: Beispiele für Architektur und Stadtentwicklung in Deutschland",Elbphilharmonie,ORG
"Elbphilharmonie, KPMG-Gebäude und Co.: Beispiele für Architektur und Stadtentwicklung in Deutschland",KPMG,ORG
"Elbphilharmonie, KPMG-Gebäude und Co.: Beispiele für Architektur und Stadtentwicklung in Deutschland",Deutschland,LOC
Umweltbewusstsein in der Stadtplanung - wie deutsche Städte ökologische Aspekte berücksichtigen,deutsche,LOC
Von Hamburg bis Dresden: Wie Architektur und Stadtentwicklung deutsche Städte prägen,Hamburg,LOC
Von Hamburg bis Dresden: Wie Architektur und Stadtentwicklung deutsche Städte prägen,Dresden,LOC
Von Hamburg bis Dresden: Wie Architektur und Stadtentwicklung deutsche Städte prägen,deutsche,LOC
Die Bedeutung von Architekturprojekten für den Tourismus in Deutschland,Deutschland,LOC
Energieeffiziente Gebäude: Wie deutsche Städte auf Umweltaspekte reagieren,deutsche,LOC
Moderne Büroarchitektur und Finanzdienstleistungen - wie das KPMG-Gebäude in Frankfurt am Main beeindruckt,KPMG,ORG
Moderne Büroarchitektur und Finanzdienstleistungen - wie das KPMG-Gebäude in Frankfurt am Main beeindruckt,Frankfurt am Main,LOC
Wie deutsche Städte den Spagat zwischen historischen Gebäuden und modernen Neubauten schaffen,deutsche,LOC
Parks und Wassergebiete: Wie Berlin seine Grünflächen entwickelt,Berlin,LOC
Von Potsdam bis Dresden - Beispiele für erfolgreiche Architekturprojekte in kleineren Städten,Potsdam,LOC
Von Potsdam bis Dresden - Beispiele für erfolgreiche Architekturprojekte in kleineren Städten,Dresden,LOC
Deutsche Architekturstilmischung - wie historische Gebäude und moderne Fassaden harmonieren können,Deutsche,LOC
Umgestaltung des Nordhafens in Berlin - ein Vorbild für nachhaltige Stadtentwicklung?,Berlin,LOC
Die Bedeutung von ökologischen Merkmalen bei modernen Architekturprojekten in Deutschland,Deutschland,LOC
Die Renaissance des Reisens: Wohin geht der Trend?,Renaissance,MISC
Die Renaissance des Reisens: Wohin geht der Trend?,Wohin geht der Trend?,MISC
Entdecken Sie die Schätze Europas auf Ihrer nächsten Reise,Europas,LOC
Ein Stückchen vom Paradies: Beliebte Reiseziele innerhalb der EU,EU,ORG
Die Renaissance des Tourismus: Wie die Sehnsucht nach Entspannung und Erlebnissen wächst,Renaissance,MISC
Von weißen Sandstränden bis hin zu historischen Baudenkmälern - Reisen in der EU,EU,ORG
"Städtetrips in Europas Hauptstädten: London, Paris oder Berlin?",Europas,LOC
"Städtetrips in Europas Hauptstädten: London, Paris oder Berlin?",London,LOC
"Städtetrips in Europas Hauptstädten: London, Paris oder Berlin?",Paris,LOC
"Städtetrips in Europas Hauptstädten: London, Paris oder Berlin?",Berlin,LOC
Ökologischer Tourismus auf dem Vormarsch: Naturerlebnisse im Allgäu und Schwarzwald,Allgäu,LOC
Ökologischer Tourismus auf dem Vormarsch: Naturerlebnisse im Allgäu und Schwarzwald,Schwarzwald,LOC
Die Renaissance des Reisens: Wohin zieht es die Deutschen in diesem Sommer?,Renaissance,MISC
Die Renaissance des Reisens: Wohin zieht es die Deutschen in diesem Sommer?,Deutschen,LOC
Europas vielfältige Landschaften und Kulturen entdecken,Europas,LOC
Reise-Boom in der EU: Urlaubsziele abseits von Hektik und Alltagsstress,EU,ORG
Von weißen Sandstränden bis hin zu kulturellen Highlights - Reisen innerhalb der EU,EU,ORG
Europas Top-Reiseziele: Die besten Tipps für Ihre nächste Auszeit,Europas,LOC
Die Renaissance des Tourismus: Wie die Sehnsucht nach Entspannung und Erlebnissen wächst,Renaissance,MISC
Ein Bummel durch Europas Hauptstädte - Städtetrips vom Feinsten,Europas,LOC
Nachhaltig reisen in der EU: Naturerlebnisse im Allgäu und Schwarzwald,EU,ORG
Nachhaltig reisen in der EU: Naturerlebnisse im Allgäu und Schwarzwald,Allgäu,LOC
Nachhaltig reisen in der EU: Naturerlebnisse im Allgäu und Schwarzwald,Schwarzwald,LOC
Europas vielfältige Landschaften und Kulturen entdecken,Europas,LOC
Urlaub in der EU: Wohin zieht es die Menschen in diesem Sommer?,EU,ORG
Die Renaissance des Reisens - Wie sich das Reiseverhalten in Zeiten von Pandemie verändert hat,Renaissance,MISC
Die Bedeutung der Wasserwirtschaft in Deutschland: Sicherung von Trinkwasser und Umweltschutz,Deutschland,LOC
Herausforderungen in der deutschen Wasserwirtschaft und globale Lösungsansätze,deutschen,LOC
"Deutsche Wasserwirtschaft im Fokus - Verteilung, Hochwasserprävention und Umweltschutz",Deutsche,LOC
Globale Herausforderungen in der Wasserversorgung und die Rolle Deutschlands,Deutschlands,LOC
Die Zukunft der deutschen Wasserwirtschaft: Technologien und politische Rahmenbedingungen,deutschen,LOC
Flusssystemmanagement und ökologische Korridore - Schlüsselaspekte der deutschen Wasserwirtschaft,deutschen,LOC
Hochwasserprävention und -behandlung in Deutschland - Erfahrungen und Best Practices,Deutschland,LOC
Die UN-Ziele zur Wasserversorgung bis 2030 und die deutsche Wasserwirtschaftsstrategie,UN,ORG
Die UN-Ziele zur Wasserversorgung bis 2030 und die deutsche Wasserwirtschaftsstrategie,deutsche,LOC
Deutsche Erfahrungen in der Wasserwirtschaft: Wissen und Expertise zur Bewältigung globaler Herausforderungen,Deutsche,LOC
Deutsche Erfahrungen in der Wasserwirtschaft: Wissen und Expertise zur Bewältigung globaler Herausforderungen,Wissen und Expertise zur Bewältigung globaler Herausforderungen,MISC
Die Zukunft der deutschen Wasserwirtschaft - Visionen und konkrete Maßnahmen,deutschen,LOC
Kritische Herausforderungen in der Wasserversorgung weltweit: Erfahrungen aus Deutschland und Lösungsansätze,Deutschland,LOC
Die Bedeutung ökologischer Korridore für den Schutz von Flussufern und Wasserläufen in Deutschland,Deutschland,LOC
Deutsche Erfahrungen in der Hochwasserprävention und -behandlung: Best Practices für globale Anwendungen,Deutsche,LOC
Die UN-Ziele zur Wasserversorgung bis 2030 - wie kann Deutschland seinen Beitrag leisten?,UN,ORG
Die UN-Ziele zur Wasserversorgung bis 2030 - wie kann Deutschland seinen Beitrag leisten?,Deutschland,LOC
Nachhaltige Wasserwirtschaft als zentraler Baustein einer umweltfreundlichen Zukunft in Deutschland und darüber hinaus,Deutschland,LOC
Urban Green Infrastructure: Städte lebenswerter gestalten,Urban Green Infrastructure,ORG
"Carsharing, Bikesharing und Coworking: Sharing Economy im Wohnungsbau",Bikesharing,ORG
Architektur und Stadtplanung: Die Herausforderungen des 21. Jahrhunderts,Die Herausforderungen des 21. Jahrhunderts,MISC
Vom Sky Garden zum vertikalen Garten: Vertical Urbanism im Trend,Sky Garden,LOC
Wie IoT-Technik den Energieverbrauch in Gebäuden reduziert,IoT,ORG
"Bundesliga: Highlights, Ergebnisse und Protagonisten des letzten Wochenendes",Bundesliga,ORG
"Bayern, Leverkusen & M'gladbach - Starker Auftritt am Wochenende",Bayern,LOC
"Bayern, Leverkusen & M'gladbach - Starker Auftritt am Wochenende",Leverkusen,LOC
"Bayern, Leverkusen & M'gladbach - Starker Auftritt am Wochenende",M'gladbach,LOC
Sportlicher Samstag: Bayern setzt sich gegen Leipzig durch,Bayern,LOC
Sportlicher Samstag: Bayern setzt sich gegen Leipzig durch,Leipzig,LOC
Bundesliga-Wochenende: Torfestival in Mönchengladbach und Leverkusen,Bundesliga,ORG
Bundesliga-Wochenende: Torfestival in Mönchengladbach und Leverkusen,Mönchengladbach,LOC
Bundesliga-Wochenende: Torfestival in Mönchengladbach und Leverkusen,Leverkusen,LOC
Führungstruppe kämpft um den Platz an der Sonne,Sonne,LOC
Schick und Lewandowski - Unaufhaltsame Goalgetter,Schick,PER
Schick und Lewandowski - Unaufhaltsame Goalgetter,Lewandowski,PER
Bayer Leverkusen sticht VfL Wolfsburg aus,Bayer Leverkusen,ORG
Bayer Leverkusen sticht VfL Wolfsburg aus,VfL Wolfsburg,ORG
Mönchengladbach dreht Spiel gegen Freiburg,Mönchengladbach,LOC
Mönchengladbach dreht Spiel gegen Freiburg,Freiburg,LOC
Bundesliga: Enge Tabellensituation setzt sich fort,Bundesliga,ORG
"Bayern, Dortmund und Leverkusen - Starker Auftritt am Wochenende",Bayern,LOC
"Bayern, Dortmund und Leverkusen - Starker Auftritt am Wochenende",Dortmund,LOC
"Bayern, Dortmund und Leverkusen - Starker Auftritt am Wochenende",Leverkusen,LOC
Bundesliga-Wochenende: M'gladbach besiegt Freiburg in dramatischem Spiel,Bundesliga,ORG
Bundesliga-Wochenende: M'gladbach besiegt Freiburg in dramatischem Spiel,M'gladbach,LOC
Bundesliga-Wochenende: M'gladbach besiegt Freiburg in dramatischem Spiel,Freiburg,LOC
"Protagonisten des Wochenendes: Schick, Lewandowski und Co. im Mittelpunkt",Schick,PER
"Protagonisten des Wochenendes: Schick, Lewandowski und Co. im Mittelpunkt",Lewandowski,PER
Bayern München erneut erfolgreich gegen Leipzig,Bayern München,ORG
Bayern München erneut erfolgreich gegen Leipzig,Leipzig,LOC
Leverkusen und M'gladbach mit beeindruckenden Ergebnissen,Leverkusen,LOC
Leverkusen und M'gladbach mit beeindruckenden Ergebnissen,M'gladbach,LOC
Bundesliga-Wochenende: Führungstruppe lässt sich nicht abschütteln,Bundesliga,ORG
"Bayern, Leverkusen und Gladbach - Die Sieger des Wochenendes",Bayern,LOC
"Bayern, Leverkusen und Gladbach - Die Sieger des Wochenendes",Leverkusen,LOC
"Bayern, Leverkusen und Gladbach - Die Sieger des Wochenendes",Gladbach,LOC
Torfestival in Mönchengladbach und Leverkusen - Bundesliga-Wochenende im Zeichen der Goalgetter,Mönchengladbach,LOC
Torfestival in Mönchengladbach und Leverkusen - Bundesliga-Wochenende im Zeichen der Goalgetter,Leverkusen,LOC
Torfestival in Mönchengladbach und Leverkusen - Bundesliga-Wochenende im Zeichen der Goalgetter,Bundesliga,ORG
Bundesliga: Enge Tabellensituation nach spannenden Partien,Bundesliga,ORG
"Bayern, Leverkusen und Gladbach setzen sich an die Spitze",Bayern,LOC
"Bayern, Leverkusen und Gladbach setzen sich an die Spitze",Leverkusen,LOC
"Bayern, Leverkusen und Gladbach setzen sich an die Spitze",Gladbach,LOC
Bundesliga-Wochenende: Torfestival und knappe Entscheidungen in der höchsten deutschen Liga,Bundesliga,ORG
Bundesliga-Wochenende: Torfestival und knappe Entscheidungen in der höchsten deutschen Liga,deutschen,LOC
Religion in Deutschland: Entwicklungen und Perspektiven,Deutschland,LOC
Religion in Deutschland: Entwicklungen und Perspektiven,Entwicklungen und Perspektiven,MISC
"Christentum, Islam und andere Glaubensrichtungen: Wie leben sie in Deutschland zusammen?",Deutschland,LOC
Religion in Deutschland: Von den Kirchensteuern bis hin zur religiösen Vielfalt,Deutschland,LOC
Die Bedeutung der Religion in der modernen deutschen Gesellschaft,deutschen,LOC
Religion und Migration: Wie integrieren sich religiöse Minderheiten in Deutschland?,Deutschland,LOC
Die Rolle der Religion bei der Integration von Zugewanderten in Deutschland,Deutschland,LOC
Religionsfreiheit und das Recht auf religiöse Vielfalt in Deutschland,Deutschland,LOC
"Atheismus, Humanismus und andere alternativen Spiritualitäten in Deutschland",Deutschland,LOC
Das Christentum in Deutschland: Historische Hintergründe und aktuelle Trends,Deutschland,LOC
Islam in Deutschland: Chancen und Herausforderungen für muslimische Gemeinschaften,Deutschland,LOC
"Judentum, Buddhismus und andere religiöse Minderheiten in Deutschland: Integration und Vielfalt",Deutschland,LOC
"Zukunft der Religion in Deutschland: Trends, Herausforderungen und Visionen",Deutschland,LOC
"Zukunft der Religion in Deutschland: Trends, Herausforderungen und Visionen","Trends, Herausforderungen und Visionen",MISC
Deutsche Wirtschaft: Die Bedeutung von Forschung und Entwicklung,Deutsche,LOC
Innovationskraft aus Deutschland: FuE als Treiber der Wettbewerbsfähigkeit,Deutschland,LOC
Zukunftssicherung durch Investitionen in FuE - eine Erfolgsgeschichte made in Germany,FuE,ORG
Zukunftssicherung durch Investitionen in FuE - eine Erfolgsgeschichte made in Germany,Germany,LOC
Wissenschaftsjahr 2020/21: KI und deutsche Forschung auf dem Vormarsch,deutsche,LOC
Deutschland im globalen FuE-Wettbewerb - Stärken und Herausforderungen,Deutschland,LOC
Internationale Partnerschaften stärken den Innovationsgeist in Deutschland,Deutschland,LOC
Umwelt- und Klimaschutztechnologien - Die Zukunft der deutschen FuE?,deutschen,LOC
Wie Deutschland seine führende Rolle bei Forschung und Entwicklung sichert,Deutschland,LOC
Vom Exportland zum Innovationsland - Die Bedeutung von FuE für Deutschland,FuE,ORG
Vom Exportland zum Innovationsland - Die Bedeutung von FuE für Deutschland,Deutschland,LOC
Technologieträume made in Germany: Deutsche Erfolgsgeschichten aus dem Bereich FuE,Germany,LOC
Technologieträume made in Germany: Deutsche Erfolgsgeschichten aus dem Bereich FuE,Deutsche,LOC
Forschung und Entwicklung - Schlüssel zur Wettbewerbsfähigkeit der deutschen Wirtschaft,deutschen,LOC
Die deutsche Regierung setzt auf FuE - Fördermaßnahmen und politische Impulse,deutsche,LOC
"Erneuerbare Energien, Elektromobilität & Co: Deutsches Know-how in der FuE-Landschaft",Deutsches,LOC
Biotechnologien und Medizintechnik - Wie Deutschland seine Zukunft sichert,Deutschland,LOC
Raumfahrt und KI: Innovative Technologien aus dem Herzen Europas,Europas,LOC
Forschung und Entwicklung: Die Basis für Wachstum und Wohlstand in Deutschland,Deutschland,LOC
"Deutsches FuE-Ökosystem - Stärken, Herausforderungen und Visionen für die Zukunft",Deutsches,LOC
"Arzneimittel: Herstellung, Zulassung und Verteilung in Deutschland",Deutschland,LOC
"Arzneimittelgesetz in Deutschland: Regelung von Produktion, Handel und Abgabe",Deutschland,LOC
BfArM überwacht Arzneimittelzulassung in Deutschland,BfArM,ORG
BfArM überwacht Arzneimittelzulassung in Deutschland,Deutschland,LOC
Arzneimittelmarkt in Deutschland - eine Zusammenfassung,Deutschland,LOC
Wie Arzneimittel zugelassen werden - das Verfahren des BfArM,BfArM,ORG
Arzneimittel in Deutschland - eine ausführliche Betrachtung aller Aspekte,Deutschland,LOC
Wie können wir unserer Erde helfen? 20 Tipps für mehr Nachhaltigkeit,Erde,LOC
"Umweltbewusst leben: 20 Möglichkeiten, um die Erde zu schützen",Erde,LOC
Wie wir unsere Erde retten können: 20 einfache Maßnahmen zur Reduzierung von CO2-Emissionen,Erde,LOC
Ein kleiner Schritt zur Rettung unserer Erde: 20 einfache Tipps zur Reduzierung von Wasser- und Energieverschwendung,Erde,LOC
"Wie können wir unsere Erde retten? 20 Möglichkeiten, umweltbewusster zu leben",Erde,LOC
Die Kriminalität in Deutschland: Ein stetig wachsendes Problem,Deutschland,LOC
"Wie die Polizei versucht, den Anstieg der Kriminalität in Deutschland zu bekämpfen",Deutschland,LOC
"Die Erfolge des Projekts ""Sicherheits-WG"" zur Bekämpfung von Kriminalität in Hamburg",Hamburg,LOC
Die internationale Zusammenarbeit bei der Bekämpfung von Cybercrime in Deutschland,Deutschland,LOC
"Die Verknüpfung von Arbeitslosigkeit, sozialer Ungleichheit und Kriminalität in Deutschland",Deutschland,LOC
Die Bedeutung von Prävention und Aufklärung zur Verringerung der Kriminalität in Deutschland,Deutschland,LOC
"Die Zusammenarbeit von Polizei, Sozialarbeitern und Bürgern zur Verbesserung der Sicherheit in Hamburg",Hamburg,LOC
Die Problematik des Kfz-Diebstahls in Deutschland - welche Maßnahmen sind erforderlich?,Deutschland,LOC
Die Zusammenarbeit von Polizei und Justiz zur effektiveren Bekämpfung von Kriminalität in Deutschland,Deutschland,LOC
Künstler überzeugen bei Vernissage im Alten Rathaus,Alten Rathaus,LOC
Großzügige Raum des Alten Rathauses begeistert mit Kunstvielfalt,Alten Rathauses,LOC
Bürgermeister unterstützt lokale Künstler bei Vernissage im Alten Rathaus,Alten Rathaus,LOC
Tanzgruppen und Live-Musik bereichern Vernissage im Alten Rathaus,Alten Rathaus,LOC
Ein Abend voller Talente: Vernissage in der Hauptstraße 10,Hauptstraße 10,LOC
Lokale Kultur präsentiert: Ausstellung im Alten Rathaus lädt ein,Alten Rathaus,LOC
Besucher begeistert von lokaler Kunstszene bei Veranstaltung im Alten Rathaus,Alten Rathaus,LOC
"Gemälde, Fotografien und Skulpturen: Highlights der Ausstellung im Alten Rathaus",Alten Rathaus,LOC
Lokale Kultur und Talente gefördert bei Vernissage im Alten Rathaus,Alten Rathaus,LOC
Ausstellung bis zum 23. Mai geöffnet: Kunstwerke im Alten Rathaus besichtigen,Alten Rathaus,LOC
"Vernissage im Alten Rathaus begeistert Künstler, Sponsoren und Besucher",Alten Rathaus,LOC
Lokale Talente präsentiert: Ausstellung im Alten Rathaus ein Muss,Alten Rathaus,LOC
Ein Abend voller Farben und Ideen: Vernissage in der Hauptstraße 10,Hauptstraße 10,LOC
Zusammenhalt durch Kunst: Vernissage im Alten Rathaus verbindet Menschen,Alten Rathaus,LOC
Gemeinschaftliches Erlebnis: Vernissage im Alten Rathaus begeistert Besucher,Alten Rathaus,LOC
Einzigartige lokale Kultur erwartet Besucher bei Ausstellung im Alten Rathaus,Alten Rathaus,LOC
Klimawandel und seine Auswirkungen auf Deutschland: Herausforderungen und Chancen,Deutschland,LOC
Wie der Klimawandel unsere Gesundheit beeinflusst - Lösungsansätze für Deutschland,Deutschland,LOC
Anpassung an den Klimawandel - Wege zu einer klimaresilienten Gesellschaft in Deutschland,Deutschland,LOC
Die Bedeutung des Verkehrssektors bei der Reduzierung von Treibhausgasemissionen in Deutschland,Deutschland,LOC
Wie die Verstädterung den Klimawandel beeinflusst: Chancen und Risiken für Deutschland,Deutschland,LOC
Grüne Technologien und Wachstumsmärkte - wie kann Deutschland seine Stärken ausspielen?,Deutschland,LOC
Die Zukunft der Land- und Forstwirtschaft im Zeichen des Klimawandels - nachhaltige Lösungen für Deutschland,Deutschland,LOC
Die Bedeutung von Forschung und Entwicklung bei der Bewältigung des Klimawandels in Deutschland,Deutschland,LOC
Der Klimawandel und seine Auswirkungen auf den Arbeitsmarkt: Chancen für neue Branchen und Qualifikationen in Deutschland,Deutschland,LOC
Ökologische Landwirtschaft - Chancen und Herausforderungen in Deutschland,Deutschland,LOC
Die Bedeutung der UNO und der EU für den Schutz der Menschenrechte,UNO,ORG
Die Bedeutung der UNO und der EU für den Schutz der Menschenrechte,EU,ORG
"Naturkatastrophen in Deutschland: 20 Jahre meteorologische, hydrologische und klimatische Ereignisse im Check",Deutschland,LOC
"Naturkatastrophen in Deutschland: Ein Rückblick auf 20 Jahre meteorologische, hydrologische und klimatische Ereignisse",Deutschland,LOC
Datenschutzgrundverordnung (DSGVO) im Fokus: Wie EU-Unternehmen reagieren müssen,DSGVO,ORG
Datenschutzgrundverordnung (DSGVO) im Fokus: Wie EU-Unternehmen reagieren müssen,EU,ORG
Wie die DSGVO den Schutz persönlicher Daten in der EU stärkt,DSGVO,ORG
Wie die DSGVO den Schutz persönlicher Daten in der EU stärkt,EU,ORG
Datenschutzgrundverordnung (DSGVO) - Die wichtigsten Aspekte für Unternehmen in der EU,DSGVO,ORG
Datenschutzgrundverordnung (DSGVO) - Die wichtigsten Aspekte für Unternehmen in der EU,EU,ORG
"Das globale Intergovernmental Panel on Climate Change (IPCC) - wie Wissenschaftler versuchen, den Auswirkungen des Klimawandels auf den Grund zu gehen",IPCC,ORG
Education: The Future of Our Society Depends on It,The Future of Our Society Depends on It,MISC
